"","subject","block","trial","condition","change","responses","time","prev_condition","prev_change","color","answer_change","answer_correct","signal_detection","age"
"3294",113,3,44,8,0,201,614,6,0,3,0,1,1,"young"
"3295",113,3,45,8,1,202,616,8,0,1,1,1,3,"young"
"3296",113,3,46,6,0,212,1042,8,1,2,1,0,0,"young"
"3297",113,3,47,6,0,201,603,6,0,5,0,1,1,"young"
"3298",113,3,48,8,1,211,662,6,0,7,0,0,2,"young"
"3299",113,3,49,2,0,201,646,8,1,2,0,1,1,"young"
"3300",113,3,50,4,1,202,511,2,0,4,1,1,3,"young"
"3301",113,3,51,6,0,212,510,4,1,3,1,0,0,"young"
"3302",113,3,52,6,1,211,468,6,0,4,0,0,2,"young"
"3303",113,3,53,6,0,201,676,6,1,6,0,1,1,"young"
"3304",113,3,54,4,0,201,811,6,0,7,0,1,1,"young"
"3305",113,3,55,4,0,201,670,4,0,1,0,1,1,"young"
"3306",113,3,56,2,1,202,350,4,0,5,1,1,3,"young"
"3307",113,3,57,8,1,202,810,2,1,8,1,1,3,"young"
"3308",113,3,58,8,1,202,732,8,1,3,1,1,3,"young"
"3309",113,3,59,4,0,201,610,8,1,7,0,1,1,"young"
"3310",113,3,60,2,0,201,444,4,0,4,0,1,1,"young"
"3311",113,3,61,2,1,202,405,2,0,6,1,1,3,"young"
"3312",113,3,62,2,0,212,511,2,1,6,1,0,0,"young"
"3313",113,3,63,6,1,202,846,2,0,8,1,1,3,"young"
"3314",113,3,64,2,0,212,335,6,1,3,1,0,0,"young"
"3315",113,3,65,8,0,201,372,2,0,4,0,1,1,"young"
"3316",113,4,1,4,1,202,486,0,0,3,1,1,3,"young"
"3317",113,4,2,2,0,201,381,4,1,3,0,1,1,"young"
"3318",113,4,3,6,0,201,601,2,0,6,0,1,1,"young"
"3319",113,4,4,2,1,202,515,6,0,4,1,1,3,"young"
"3320",113,4,5,8,1,202,561,2,1,3,1,1,3,"young"
"3321",113,4,6,8,0,212,838,8,1,4,1,0,0,"young"
"3322",113,4,7,4,1,202,559,8,0,4,1,1,3,"young"
"3323",113,4,8,6,0,201,643,4,1,3,0,1,1,"young"
"3324",113,4,9,6,1,211,596,6,0,4,0,0,2,"young"
"3325",113,4,10,4,1,202,383,6,1,7,1,1,3,"young"
"3326",113,4,11,4,1,202,562,4,1,5,1,1,3,"young"
"3327",113,4,12,6,1,202,583,4,1,5,1,1,3,"young"
"3328",113,4,13,6,1,202,1002,6,1,7,1,1,3,"young"
"3329",113,4,14,6,0,212,636,6,1,3,1,0,0,"young"
"3330",113,4,15,8,1,202,734,6,0,5,1,1,3,"young"
"3331",113,4,16,6,1,202,539,8,1,8,1,1,3,"young"
"3332",113,4,17,2,0,201,432,6,1,1,0,1,1,"young"
"3333",113,4,18,8,1,211,761,2,0,8,0,0,2,"young"
"3334",113,4,19,4,0,201,517,8,1,6,0,1,1,"young"
"3335",113,4,20,8,0,212,1483,4,0,8,1,0,0,"young"
"3336",113,4,21,2,0,201,426,8,0,8,0,1,1,"young"
"3337",113,4,22,2,0,201,356,2,0,4,0,1,1,"young"
"3338",113,4,23,4,0,212,336,2,0,6,1,0,0,"young"
"3339",113,4,24,4,1,202,429,4,0,1,1,1,3,"young"
"3340",113,4,25,8,0,201,543,4,1,4,0,1,1,"young"
"3341",113,4,26,4,0,212,588,8,0,2,1,0,0,"young"
"3342",113,4,27,8,1,202,863,4,0,1,1,1,3,"young"
"3343",113,4,28,8,1,202,1232,8,1,2,1,1,3,"young"
"3344",113,4,29,2,0,201,537,8,1,6,0,1,1,"young"
"3345",113,4,30,4,1,202,494,2,0,3,1,1,3,"young"
"3346",113,4,31,2,1,202,645,4,1,1,1,1,3,"young"
"3347",113,4,32,8,0,212,622,2,1,7,1,0,0,"young"
"3348",113,4,33,6,0,201,600,8,0,8,0,1,1,"young"
"3349",113,4,34,8,0,201,594,6,0,7,0,1,1,"young"
"3350",113,4,35,6,1,202,549,8,0,4,1,1,3,"young"
"3351",113,4,36,2,1,202,474,6,1,1,1,1,3,"young"
"3352",113,4,37,4,0,201,529,2,1,5,0,1,1,"young"
"3353",113,4,38,6,1,202,599,4,0,4,1,1,3,"young"
"3354",113,4,39,8,1,202,585,6,1,5,1,1,3,"young"
"3355",113,4,40,2,1,202,581,8,1,7,1,1,3,"young"
"3356",113,4,41,2,0,201,536,2,1,1,0,1,1,"young"
"3357",113,4,42,8,0,201,669,2,0,6,0,1,1,"young"
"3358",113,4,43,8,0,201,517,8,0,5,0,1,1,"young"
"3359",113,4,44,8,1,202,683,8,0,3,1,1,3,"young"
"3360",113,4,45,6,0,201,562,8,1,6,0,1,1,"young"
"3361",113,4,46,4,0,201,598,6,0,8,0,1,1,"young"
"3362",113,4,47,2,0,201,281,4,0,8,0,1,1,"young"
"3363",113,4,48,6,1,202,840,2,0,7,1,1,3,"young"
"3364",113,4,49,8,0,201,617,6,1,6,0,1,1,"young"
"3365",113,4,50,2,1,202,467,8,0,1,1,1,3,"young"
"3366",113,4,51,4,1,202,691,2,1,1,1,1,3,"young"
"3367",113,4,52,4,0,201,538,4,1,7,0,1,1,"young"
"3368",113,4,53,4,0,201,599,4,0,5,0,1,1,"young"
"3369",113,4,54,2,1,202,441,4,0,1,1,1,3,"young"
"3370",113,4,55,2,1,202,467,2,1,4,1,1,3,"young"
"3371",113,4,56,6,0,212,498,2,1,2,1,0,0,"young"
"3372",113,4,57,6,0,201,409,6,0,5,0,1,1,"young"
"3373",113,4,58,2,0,212,556,6,0,5,1,0,0,"young"
"3374",113,4,59,2,1,202,680,2,0,8,1,1,3,"young"
"3375",113,4,60,6,1,202,584,2,1,4,1,1,3,"young"
"3376",113,4,61,4,0,212,675,6,1,8,1,0,0,"young"
"3377",113,4,62,6,0,212,667,4,0,5,1,0,0,"young"
"3378",113,4,63,4,1,211,738,6,0,5,0,0,2,"young"
"3379",113,4,64,8,1,211,640,4,1,6,0,0,2,"young"
"3380",113,4,65,4,1,211,617,8,1,8,0,0,2,"young"
"3381",114,1,1,8,0,212,1126,0,0,4,1,0,0,"young"
"3382",114,1,2,2,1,202,724,8,0,1,1,1,3,"young"
"3383",114,1,3,4,1,202,714,2,1,1,1,1,3,"young"
"3384",114,1,4,2,1,202,808,4,1,2,1,1,3,"young"
"3385",114,1,5,6,0,212,1459,2,1,5,1,0,0,"young"
"3386",114,1,6,6,1,202,987,6,0,3,1,1,3,"young"
"3387",114,1,7,2,1,202,847,6,1,8,1,1,3,"young"
